year,Month Week,region,AveragePrice,4046,4225,4770,Small Bags,Large Bags,XLarge Bags,Season,Total Small Avocados,Total Large Avocados,Total XLarge Avocados,type_organic
2017,01/01,Houston,1.4,7550,58,0,2499,0,0,Winter,10049,58,0,True
2017,12/31,Indianapolis,1.45,200,1231,0,5566,2438,0,Winter,5766,3669,0,True
2017,12/24,Indianapolis,1.4,184,1688,0,5043,1710,0,Winter,5227,3398,0,True
2017,12/17,Indianapolis,1.38,203,1370,0,4720,1994,0,Winter,4923,3364,0,True
2017,12/10,Indianapolis,1.42,119,1112,0,3869,1977,0,Winter,3988,3089,0,True
2017,12/03,Indianapolis,1.42,186,1155,0,5247,1644,0,Winter,5433,2799,0,True
2017,11/26,Indianapolis,1.44,138,1004,0,5150,1145,0,Fall,5288,2149,0,True
2017,11/19,Indianapolis,1.42,96,999,0,3917,1240,0,Fall,4013,2239,0,True
2017,11/12,Indianapolis,1.49,186,1175,0,4912,1949,0,Fall,5098,3124,0,True
2017,11/05,Indianapolis,1.48,141,794,0,5320,1452,0,Fall,5461,2246,0,True
2017,10/29,Indianapolis,1.54,143,1167,0,3953,1237,0,Fall,4096,2404,0,True
2017,10/22,Indianapolis,1.48,129,1196,0,5690,1991,0,Fall,5819,3187,0,True
2017,10/15,Indianapolis,1.57,166,1439,0,7466,1704,0,Fall,7632,3143,0,True
2017,10/08,Indianapolis,1.69,201,1298,0,5440,1496,0,Fall,5641,2794,0,True
2017,10/01,Indianapolis,1.68,154,1188,0,4453,1923,0,Fall,4607,3111,0,True
2017,09/24,Indianapolis,1.75,147,1288,0,3930,2529,0,Fall,4077,3817,0,True
2017,09/17,Indianapolis,1.73,125,1242,0,4410,2656,0,Fall,4535,3898,0,True
2017,09/10,Indianapolis,1.69,136,1330,0,4741,2471,0,Fall,4877,3801,0,True
2017,09/03,Indianapolis,1.73,127,1069,0,4241,3295,0,Fall,4368,4364,0,True
2017,08/27,Indianapolis,1.62,106,1378,0,4350,2392,0,Summer,4456,3770,0,True
2017,08/20,Indianapolis,1.64,101,1173,0,3982,3275,0,Summer,4083,4448,0,True
2017,08/13,Indianapolis,1.41,139,1290,0,5339,2183,0,Summer,5478,3473,0,True
2017,08/06,Indianapolis,1.45,132,1644,0,3840,2929,0,Summer,3972,4573,0,True
2017,07/30,Indianapolis,1.49,91,1707,0,3929,3988,0,Summer,4020,5695,0,True
2017,07/23,Indianapolis,1.6,102,2950,0,2825,4534,0,Summer,2927,7484,0,True
2017,07/16,Indianapolis,1.48,120,3149,0,4037,2676,0,Summer,4157,5825,0,True
2017,07/09,Indianapolis,1.38,74,1186,0,374,5262,0,Summer,448,6448,0,True
2017,07/02,Indianapolis,1.51,137,1251,0,959,5833,0,Summer,1096,7084,0,True
2017,06/25,Indianapolis,1.34,92,1210,0,415,5718,0,Summer,507,6928,0,True
2017,06/18,Indianapolis,1.27,135,1892,0,421,6758,0,Summer,556,8650,0,True
2017,06/11,Indianapolis,0.84,100,1100,0,652,13657,0,Summer,752,14757,0,True
2017,06/04,Indianapolis,1.25,152,1385,0,1178,5952,0,Summer,1330,7337,0,True
2017,05/28,Indianapolis,1.52,153,1467,0,1800,1970,0,Spring,1953,3437,0,True
2017,05/21,Indianapolis,0.92,76,1259,0,2038,5384,0,Spring,2114,6643,0,True
2017,05/14,Indianapolis,1.65,128,1389,0,1694,1019,0,Spring,1822,2408,0,True
2017,05/07,Indianapolis,1.7,137,2384,0,423,1789,0,Spring,560,4173,0,True
2017,04/30,Indianapolis,1.77,169,1505,0,851,370,0,Spring,1020,1875,0,True
2017,04/23,Indianapolis,1.62,174,1385,0,2357,673,0,Spring,2531,2058,0,True
2017,04/16,Indianapolis,1.35,226,1575,0,1685,2963,0,Spring,1911,4538,0,True
2017,04/09,Indianapolis,1.06,301,1339,0,1287,4799,0,Spring,1588,6138,0,True
2017,04/02,Indianapolis,1.37,98,1459,0,1778,2497,0,Spring,1876,3956,0,True
2017,03/26,Indianapolis,1.02,107,1489,0,1398,4710,0,Spring,1505,6199,0,True
2017,03/19,Indianapolis,1.49,131,1404,0,1463,1240,0,Spring,1594,2644,0,True
2017,03/12,Indianapolis,0.93,156,1233,0,1404,5716,0,Spring,1560,6949,0,True
2017,03/05,Indianapolis,1.35,96,1207,0,1370,1973,0,Spring,1466,3180,0,True
2017,02/26,Indianapolis,0.9,107,1165,0,972,4304,0,Winter,1079,5469,0,True
2017,02/19,Indianapolis,1.24,111,1233,0,1370,1322,0,Winter,1481,2555,0,True
2017,02/12,Indianapolis,1.15,785,1389,0,1268,869,0,Winter,2053,2258,0,True
2017,02/05,Indianapolis,1.35,568,1410,0,959,613,0,Winter,1527,2023,0,True
2017,01/29,Indianapolis,1.04,222,1495,0,1209,2644,0,Winter,1431,4139,0,True
2017,01/22,Indianapolis,0.84,139,1459,0,1493,4216,0,Winter,1632,5675,0,True
2017,01/15,Indianapolis,1.31,168,1536,0,1279,1037,0,Winter,1447,2573,0,True
2017,01/08,Indianapolis,1.6,189,1297,0,1278,151,0,Winter,1467,1448,0,True
2017,01/01,Indianapolis,1.76,147,1025,0,614,168,0,Winter,761,1193,0,True
2017,12/31,Jacksonville,1.65,44,496,5,1431,46,0,Winter,1475,542,5,True
2017,12/24,Jacksonville,1.87,80,643,3,1784,1127,0,Winter,1864,1770,3,True
2017,12/17,Jacksonville,1.61,48,519,2,1901,26,0,Winter,1949,545,2,True
2017,12/10,Jacksonville,1.59,56,439,2,2146,1,0,Winter,2202,440,2,True
2017,12/03,Jacksonville,1.8,85,576,2,1448,293,0,Winter,1533,869,2,True
2017,11/26,Jacksonville,1.87,64,550,1,1527,782,0,Fall,1591,1332,1,True
2017,11/19,Jacksonville,1.94,82,757,3,1519,1041,0,Fall,1601,1798,3,True
2017,11/12,Jacksonville,1.89,66,547,2,1792,29,0,Fall,1858,576,2,True
2017,11/05,Jacksonville,2.04,115,890,2,1938,1276,0,Fall,2053,2166,2,True
2017,10/29,Jacksonville,2.16,102,748,4,758,1112,0,Fall,860,1860,4,True
2017,10/22,Jacksonville,2.02,67,531,7,1812,178,0,Fall,1879,709,7,True
2017,10/15,Jacksonville,2.55,60,546,4,806,3,0,Fall,866,549,4,True
2017,10/08,Jacksonville,2.31,54,463,8,1314,0,0,Fall,1368,463,8,True
2017,10/01,Jacksonville,2.99,174,703,12,1736,193,0,Fall,1910,896,12,True
2017,09/24,Jacksonville,2.57,187,1310,0,1314,2228,0,Fall,1501,3538,0,True
2017,09/17,Jacksonville,2.58,226,907,0,786,2072,0,Fall,1012,2979,0,True
2017,09/10,Jacksonville,2.35,195,665,0,2181,1050,0,Fall,2376,1715,0,True
2017,09/03,Jacksonville,2.42,195,675,4,2289,34,0,Fall,2484,709,4,True
2017,08/27,Jacksonville,2.45,332,1007,0,1988,3,0,Summer,2320,1010,0,True
2017,08/20,Jacksonville,2.48,302,1483,2,1067,0,0,Summer,1369,1483,2,True
2017,08/13,Jacksonville,2.0,87,447,3,1222,3,0,Summer,1309,450,3,True
2017,08/06,Jacksonville,2.09,83,489,1,977,0,0,Summer,1060,489,1,True
2017,07/30,Jacksonville,1.78,114,511,0,1784,16,0,Summer,1898,527,0,True
2017,07/23,Jacksonville,2.04,121,583,0,1266,0,0,Summer,1387,583,0,True
2017,07/16,Jacksonville,2.11,73,553,1,1014,3,0,Summer,1087,556,1,True
2017,07/09,Jacksonville,2.06,166,1342,3,1476,0,0,Summer,1642,1342,3,True
2017,07/02,Jacksonville,2.25,435,2975,3,1357,6,0,Summer,1792,2981,3,True
2017,06/25,Jacksonville,2.25,512,2421,0,1149,3,0,Summer,1661,2424,0,True
2017,06/18,Jacksonville,2.23,551,2353,2,1269,1,0,Summer,1820,2354,2,True
2017,06/11,Jacksonville,2.12,984,251,3,1328,0,0,Summer,2312,251,3,True
2017,06/04,Jacksonville,2.2,1263,126,7,3012,0,0,Summer,4275,126,7,True
2017,05/28,Jacksonville,2.09,1322,165,6,4070,222,0,Spring,5392,387,6,True
2017,05/21,Jacksonville,2.07,1260,146,8,3252,387,0,Spring,4512,533,8,True
2017,05/14,Jacksonville,2.22,3021,242,8,1433,2,0,Spring,4454,244,8,True
2017,05/07,Jacksonville,1.75,1182,158,2,620,2023,0,Spring,1802,2181,2,True
2017,04/30,Jacksonville,2.07,1050,127,0,525,771,0,Spring,1575,898,0,True
2017,04/23,Jacksonville,1.72,2785,291,6,1023,19,0,Spring,3808,310,6,True
2017,04/16,Jacksonville,2.07,736,214,11,593,1638,0,Spring,1329,1852,11,True
2017,04/09,Jacksonville,2.07,1083,337,12,424,1084,0,Spring,1507,1421,12,True
2017,04/02,Jacksonville,1.43,780,168,7,3139,2545,0,Spring,3919,2713,7,True
2017,03/26,Jacksonville,1.47,682,192,10,1867,1703,0,Spring,2549,1895,10,True
2017,03/19,Jacksonville,1.58,581,106,5,568,2346,0,Spring,1149,2452,5,True
2017,03/12,Jacksonville,1.7,635,115,5,345,2247,0,Spring,980,2362,5,True
2017,03/05,Jacksonville,1.67,854,95,1,141,1837,0,Spring,995,1932,1,True
2017,02/26,Jacksonville,1.68,749,118,0,323,1968,0,Winter,1072,2086,0,True
2017,02/19,Jacksonville,1.74,857,147,1,1136,1036,0,Winter,1993,1183,1,True
2017,02/12,Jacksonville,1.48,757,137,0,2528,873,0,Winter,3285,1010,0,True
2017,02/05,Jacksonville,1.72,913,112,6,464,1920,0,Winter,1377,2032,6,True
2017,01/29,Jacksonville,1.39,238,58,16,432,2864,0,Winter,670,2922,16,True
2017,01/22,Jacksonville,1.23,296,67,20,1396,3183,0,Winter,1692,3250,20,True
2017,01/15,Jacksonville,1.25,338,97,14,1172,2995,0,Winter,1510,3092,14,True
2017,01/08,Jacksonville,1.26,325,108,0,1050,2595,0,Winter,1375,2703,0,True
2017,01/01,Jacksonville,1.24,245,38,2,910,2511,0,Winter,1155,2549,2,True
2017,12/31,LasVegas,1.55,1479,1733,0,6190,9,0,Winter,7669,1742,0,True
2017,12/24,LasVegas,1.89,1385,1425,0,5555,27,0,Winter,6940,1452,0,True
2017,12/17,LasVegas,1.94,1104,1479,0,4932,24,0,Winter,6036,1503,0,True
2017,12/10,LasVegas,1.68,1318,1602,0,5651,30,0,Winter,6969,1632,0,True
2017,12/03,LasVegas,1.56,1471,1226,0,5330,19,0,Winter,6801,1245,0,True
2017,11/26,LasVegas,1.95,1613,1302,0,3683,0,0,Fall,5296,1302,0,True
2017,11/19,LasVegas,1.95,1387,1452,0,4894,19,0,Fall,6281,1471,0,True
2017,11/12,LasVegas,1.79,1320,1398,0,5504,28,0,Fall,6824,1426,0,True
2017,11/05,LasVegas,1.83,1540,1637,0,3852,4,0,Fall,5392,1641,0,True
2017,10/29,LasVegas,1.93,1136,1084,0,4908,9,0,Fall,6044,1093,0,True
2017,10/22,LasVegas,1.83,1255,358,0,5486,31,0,Fall,6741,389,0,True
2017,10/15,LasVegas,1.99,1113,173,0,4780,65,0,Fall,5893,238,0,True
2017,10/08,LasVegas,2.25,1223,194,0,5038,55,0,Fall,6261,249,0,True
2017,10/01,LasVegas,2.24,1055,115,0,4037,83,0,Fall,5092,198,0,True
2017,09/24,LasVegas,2.25,1048,145,0,4281,16,0,Fall,5329,161,0,True
2017,09/17,LasVegas,2.39,1148,131,0,4200,6,0,Fall,5348,137,0,True
2017,09/10,LasVegas,2.59,1027,1970,0,3968,18,0,Fall,4995,1988,0,True
2017,09/03,LasVegas,2.64,905,1999,0,3120,66,0,Fall,4025,2065,0,True
2017,08/27,LasVegas,2.47,1804,2506,0,6061,37,0,Summer,7865,2543,0,True
2017,08/20,LasVegas,2.43,1214,2783,0,3699,19,0,Summer,4913,2802,0,True
2017,08/13,LasVegas,2.05,913,2538,0,2520,69,0,Summer,3433,2607,0,True
2017,08/06,LasVegas,1.74,1959,2514,0,5623,27,0,Summer,7582,2541,0,True
2017,07/30,LasVegas,1.72,1859,2464,0,6056,42,0,Summer,7915,2506,0,True
2017,07/23,LasVegas,1.89,1379,2862,0,4248,36,0,Summer,5627,2898,0,True
2017,07/16,LasVegas,1.89,1296,2815,0,4443,63,0,Summer,5739,2878,0,True
2017,07/09,LasVegas,1.82,1693,4245,0,4986,304,0,Summer,6679,4549,0,True
2017,07/02,LasVegas,1.73,1952,2930,0,4359,1773,0,Summer,6311,4703,0,True
2017,06/25,LasVegas,1.67,1963,3093,0,2404,3447,0,Summer,4367,6540,0,True
2017,06/18,LasVegas,1.76,1706,3322,0,1909,3414,0,Summer,3615,6736,0,True
2017,06/11,LasVegas,1.74,2058,2749,0,2823,3840,0,Summer,4881,6589,0,True
2017,06/04,LasVegas,1.72,2283,2943,0,4071,4218,0,Summer,6354,7161,0,True
2017,05/28,LasVegas,1.74,1872,2730,1,943,4240,0,Spring,2815,6970,1,True
2017,05/21,LasVegas,1.95,2887,3339,0,753,1690,0,Spring,3640,5029,0,True
2017,05/14,LasVegas,1.89,3039,2852,0,560,1638,0,Spring,3599,4490,0,True
2017,05/07,LasVegas,2.03,2767,3687,0,389,1469,0,Spring,3156,5156,0,True
2017,04/30,LasVegas,1.98,1049,4429,2,437,1626,0,Spring,1486,6055,2,True
2017,04/23,LasVegas,1.67,1121,5184,0,888,2717,0,Spring,2009,7901,0,True
2017,04/16,LasVegas,1.32,1471,3773,0,8550,610,0,Spring,10021,4383,0,True
2017,04/09,LasVegas,1.24,1623,3932,0,11935,84,0,Spring,13558,4016,0,True
2017,04/02,LasVegas,1.19,1691,3619,0,11740,133,0,Spring,13431,3752,0,True
2017,03/26,LasVegas,1.21,1879,4266,0,11468,161,0,Spring,13347,4427,0,True
2017,03/19,LasVegas,1.27,2548,4383,0,7885,2231,0,Spring,10433,6614,0,True
2017,03/12,LasVegas,1.16,2478,4691,0,13805,425,0,Spring,16283,5116,0,True
2017,03/05,LasVegas,1.01,2110,5897,0,12277,416,0,Spring,14387,6313,0,True
2017,02/26,LasVegas,1.09,2174,9684,0,13934,143,0,Winter,16108,9827,0,True
2017,02/19,LasVegas,1.15,1900,3776,0,11577,699,0,Winter,13477,4475,0,True
2017,02/12,LasVegas,1.18,2228,5528,2,14188,29,0,Winter,16416,5557,2,True
2017,02/05,LasVegas,1.23,1662,4924,0,10505,11,0,Winter,12167,4935,0,True
2017,01/29,LasVegas,1.31,1129,3211,9,7258,29,0,Winter,8387,3240,9,True
2017,01/22,LasVegas,1.34,1117,3189,0,5992,12,0,Winter,7109,3201,0,True
2017,01/15,LasVegas,1.39,941,2918,0,5582,0,0,Winter,6523,2918,0,True
2017,01/08,LasVegas,1.22,1287,2376,0,6938,39,0,Winter,8225,2415,0,True
2017,01/01,LasVegas,1.36,997,2950,0,5478,136,0,Winter,6475,3086,0,True
2017,12/31,LosAngeles,1.74,15369,20722,0,42693,86,0,Winter,58062,20808,0,True
2017,12/24,LosAngeles,1.8,8580,24465,0,36706,51,0,Winter,45286,24516,0,True
2017,12/17,LosAngeles,1.7,9069,24736,0,30852,58,0,Winter,39921,24794,0,True
2017,12/10,LosAngeles,1.78,15944,19669,0,34216,31,0,Winter,50160,19700,0,True
2017,12/03,LosAngeles,1.77,7976,23155,0,39864,14,0,Winter,47840,23169,0,True
2017,11/26,LosAngeles,2.01,6444,21218,0,31835,24,0,Fall,38279,21242,0,True
2017,11/19,LosAngeles,1.99,6477,19956,0,35003,13,0,Fall,41480,19969,0,True
2017,11/12,LosAngeles,1.98,8390,17805,0,36097,44,0,Fall,44487,17849,0,True
2017,11/05,LosAngeles,1.72,7315,31324,0,35048,35,0,Fall,42363,31359,0,True
2017,10/29,LosAngeles,1.99,8078,19540,0,39411,20,0,Fall,47489,19560,0,True
2017,10/22,LosAngeles,1.99,7845,20466,0,40286,39,0,Fall,48131,20505,0,True
2017,10/15,LosAngeles,2.12,6151,16592,0,34691,56,0,Fall,40842,16648,0,True
2017,10/08,LosAngeles,2.28,5549,22828,0,30769,45,0,Fall,36318,22873,0,True
2017,10/01,LosAngeles,2.1,8450,26774,0,30158,21,0,Fall,38608,26795,0,True
2017,09/24,LosAngeles,2.03,12051,29225,1,32377,40,0,Fall,44428,29265,1,True
2017,09/17,LosAngeles,2.32,12786,24889,0,27160,19,0,Fall,39946,24908,0,True
2017,09/10,LosAngeles,2.32,11202,25484,0,27987,5,0,Fall,39189,25489,0,True
2017,09/03,LosAngeles,2.11,10621,27740,0,32041,16,0,Fall,42662,27756,0,True
2017,08/27,LosAngeles,2.37,11685,20166,0,31337,32,0,Summer,43022,20198,0,True
2017,08/20,LosAngeles,2.16,10649,18026,0,46450,20,0,Summer,57099,18046,0,True
2017,08/13,LosAngeles,2.04,10764,16810,0,45097,145,0,Summer,55861,16955,0,True
2017,08/06,LosAngeles,2.1,9064,19027,0,38021,966,0,Summer,47085,19993,0,True
2017,07/30,LosAngeles,2.1,9903,18850,0,39001,36,0,Summer,48904,18886,0,True
2017,07/23,LosAngeles,2.07,9095,24077,0,36988,18,0,Summer,46083,24095,0,True
2017,07/16,LosAngeles,2.02,10041,24449,0,40510,20,0,Summer,50551,24469,0,True
2017,07/09,LosAngeles,1.42,11868,28851,0,79833,8,0,Summer,91701,28859,0,True
2017,07/02,LosAngeles,1.46,11056,28190,0,69737,128,0,Summer,80793,28318,0,True
2017,06/25,LosAngeles,1.37,10376,24717,0,72884,1893,0,Summer,83260,26610,0,True
2017,06/18,LosAngeles,1.37,11413,24268,0,66783,6343,0,Summer,78196,30611,0,True
2017,06/11,LosAngeles,1.35,11619,25530,0,69461,92,0,Summer,81080,25622,0,True
2017,06/04,LosAngeles,1.28,12603,37820,0,78481,17,0,Summer,91084,37837,0,True
2017,05/28,LosAngeles,1.37,11731,29593,0,81486,75,0,Spring,93217,29668,0,True
2017,05/21,LosAngeles,1.42,10947,30522,0,72518,132,0,Spring,83465,30654,0,True
2017,05/14,LosAngeles,1.4,11688,28601,0,64377,1298,0,Spring,76065,29899,0,True
2017,05/07,LosAngeles,1.31,12550,38336,0,86014,584,0,Spring,98564,38920,0,True
2017,04/30,LosAngeles,1.25,10894,29816,1,83579,2963,0,Spring,94473,32779,1,True
2017,04/23,LosAngeles,1.25,12241,29711,0,75004,10265,0,Spring,87245,39976,0,True
2017,04/16,LosAngeles,1.31,10922,28994,1,76233,6725,0,Spring,87155,35719,1,True
2017,04/09,LosAngeles,1.3,13906,29159,6,70010,5222,0,Spring,83916,34381,6,True
2017,04/02,LosAngeles,1.3,13732,30991,17,74785,2858,0,Spring,88517,33849,17,True
2017,03/26,LosAngeles,1.33,17237,32193,7,73831,2440,0,Spring,91068,34633,7,True
2017,03/19,LosAngeles,1.25,11812,38905,19,69061,15837,0,Spring,80873,54742,19,True
2017,03/12,LosAngeles,1.19,12242,37476,1,83175,10951,0,Spring,95417,48427,1,True
2017,03/05,LosAngeles,1.07,12954,28009,6,77383,27712,0,Spring,90337,55721,6,True
2017,02/26,LosAngeles,1.05,12328,30665,3,87365,13157,0,Winter,99693,43822,3,True
2017,02/19,LosAngeles,1.19,13178,33656,1,68066,831,0,Winter,81244,34487,1,True
2017,02/12,LosAngeles,1.17,12496,24567,10,56547,1605,0,Winter,69043,26172,10,True
2017,02/05,LosAngeles,1.19,15626,34864,0,40279,916,0,Winter,55905,35780,0,True
2017,01/29,LosAngeles,1.09,16192,29310,1,42914,11178,0,Winter,59106,40488,1,True
2017,01/22,LosAngeles,1.27,10912,21788,3,41824,2889,0,Winter,52736,24677,3,True
2017,01/15,LosAngeles,1.3,13881,25602,3,46301,1057,0,Winter,60182,26659,3,True
2017,01/08,LosAngeles,1.19,18961,33123,3,57800,3063,0,Winter,76761,36186,3,True
2017,01/01,LosAngeles,1.07,15830,28951,1,43159,12006,0,Winter,58989,40957,1,True
2017,12/31,Louisville,1.16,1,755,0,3623,1448,0,Winter,3624,2203,0,True
2017,12/24,Louisville,1.58,0,977,0,1340,1659,0,Winter,1340,2636,0,True
2017,12/17,Louisville,1.57,1,851,0,1284,1724,0,Winter,1285,2575,0,True
2017,12/10,Louisville,1.54,0,723,0,1109,657,0,Winter,1109,1380,0,True
2017,12/03,Louisville,1.59,0,941,0,964,691,0,Winter,964,1632,0,True
2017,11/26,Louisville,1.63,0,930,0,1182,397,0,Fall,1182,1327,0,True
2017,11/19,Louisville,1.62,9,901,0,1070,336,0,Fall,1079,1237,0,True
2017,11/12,Louisville,1.69,1,944,0,1111,660,0,Fall,1112,1604,0,True
2017,11/05,Louisville,1.7,5,756,0,1658,593,0,Fall,1663,1349,0,True
2017,10/29,Louisville,1.84,1,740,0,1739,1209,0,Fall,1740,1949,0,True
2017,10/22,Louisville,1.82,9,1048,0,1733,1404,0,Fall,1742,2452,0,True
2017,10/15,Louisville,1.88,2,1120,0,1647,894,0,Fall,1649,2014,0,True
2017,10/08,Louisville,2.15,1,1195,0,1173,726,0,Fall,1174,1921,0,True
2017,10/01,Louisville,2.29,0,999,0,1289,813,0,Fall,1289,1812,0,True
2017,09/24,Louisville,2.21,2,1074,0,1064,2015,0,Fall,1066,3089,0,True
2017,09/17,Louisville,2.12,9,993,0,713,2063,0,Fall,722,3056,0,True
2017,09/10,Louisville,2.0,2,948,0,1066,1500,0,Fall,1068,2448,0,True
2017,09/03,Louisville,1.98,7,1116,0,835,1622,0,Fall,842,2738,0,True
2017,08/27,Louisville,1.9,1,973,0,1313,1339,0,Summer,1314,2312,0,True
2017,08/20,Louisville,1.86,0,1114,0,971,1029,0,Summer,971,2143,0,True
2017,08/13,Louisville,1.67,0,1252,0,1102,386,0,Summer,1102,1638,0,True
2017,08/06,Louisville,1.73,0,1226,0,729,1600,0,Summer,729,2826,0,True
2017,07/30,Louisville,1.56,0,1153,0,1403,2109,0,Summer,1403,3262,0,True
2017,07/23,Louisville,1.6,0,1441,0,868,2750,0,Summer,868,4191,0,True
2017,07/16,Louisville,1.55,0,1527,0,924,2186,0,Summer,924,3713,0,True
2017,07/09,Louisville,1.61,0,1551,0,11,890,0,Summer,11,2441,0,True
2017,07/02,Louisville,1.26,0,1338,0,30,4144,0,Summer,30,5482,0,True
2017,06/25,Louisville,1.45,0,1490,0,10,3019,0,Summer,10,4509,0,True
2017,06/18,Louisville,1.19,0,1421,0,6,3437,0,Summer,6,4858,0,True
2017,06/11,Louisville,1.0,0,1633,0,50,4824,0,Summer,50,6457,0,True
2017,06/04,Louisville,1.34,0,1505,0,457,2454,0,Summer,457,3959,0,True
2017,05/28,Louisville,1.32,0,1185,0,763,2503,0,Spring,763,3688,0,True
2017,05/21,Louisville,1.29,0,1200,0,577,2966,0,Spring,577,4166,0,True
2017,05/14,Louisville,1.15,0,1188,0,620,3912,0,Spring,620,5100,0,True
2017,05/07,Louisville,1.48,0,1570,0,445,1499,0,Spring,445,3069,0,True
2017,04/30,Louisville,1.4,0,1639,0,234,3292,0,Spring,234,4931,0,True
2017,04/23,Louisville,1.59,0,1507,0,336,1499,0,Spring,336,3006,0,True
2017,04/16,Louisville,1.34,5,1947,0,752,2198,0,Spring,757,4145,0,True
2017,04/09,Louisville,1.91,0,1553,0,325,147,0,Spring,325,1700,0,True
2017,04/02,Louisville,1.38,0,1676,0,390,1100,0,Spring,390,2776,0,True
2017,03/26,Louisville,0.74,15,1354,0,385,4704,0,Spring,400,6058,0,True
2017,03/19,Louisville,0.95,15,1395,0,372,2649,0,Spring,387,4044,0,True
2017,03/12,Louisville,0.65,6,1361,0,273,6066,0,Spring,279,7427,0,True
2017,03/05,Louisville,0.56,9,1302,0,306,8183,0,Spring,315,9485,0,True
2017,02/26,Louisville,0.77,12,1257,0,402,3810,0,Winter,414,5067,0,True
2017,02/19,Louisville,0.56,0,1277,0,287,9005,0,Winter,287,10282,0,True
2017,02/12,Louisville,0.8,4,1259,0,313,3711,0,Winter,317,4970,0,True
2017,02/05,Louisville,1.36,0,991,0,441,675,0,Winter,441,1666,0,True
2017,01/29,Louisville,1.45,0,938,0,193,338,0,Winter,193,1276,0,True
2017,01/22,Louisville,1.31,0,1006,0,536,554,0,Winter,536,1560,0,True
2017,01/15,Louisville,1.6,13,1318,0,626,0,0,Winter,639,1318,0,True
2017,01/08,Louisville,1.55,0,1157,0,656,8,0,Winter,656,1165,0,True
2017,01/01,Louisville,1.59,5,1395,0,513,0,0,Winter,518,1395,0,True
2017,12/31,MiamiFtLauderdale,1.48,24,333,0,6147,12,0,Winter,6171,345,0,True
2017,12/24,MiamiFtLauderdale,1.59,88,720,0,6896,756,0,Winter,6984,1476,0,True
2017,12/17,MiamiFtLauderdale,1.59,232,636,0,7027,590,0,Winter,7259,1226,0,True
2017,12/10,MiamiFtLauderdale,1.48,31,265,0,5024,4,0,Winter,5055,269,0,True
2017,12/03,MiamiFtLauderdale,1.58,50,397,0,4836,17,0,Winter,4886,414,0,True
2017,11/26,MiamiFtLauderdale,1.67,96,606,0,5128,470,0,Fall,5224,1076,0,True
2017,11/19,MiamiFtLauderdale,1.63,61,490,0,5227,93,0,Fall,5288,583,0,True
2017,11/12,MiamiFtLauderdale,1.94,126,908,0,4652,876,0,Fall,4778,1784,0,True
2017,11/05,MiamiFtLauderdale,1.96,64,911,0,4226,900,0,Fall,4290,1811,0,True
2017,10/29,MiamiFtLauderdale,1.84,32,424,0,4908,229,0,Fall,4940,653,0,True
2017,10/22,MiamiFtLauderdale,2.19,139,728,0,3068,906,0,Fall,3207,1634,0,True
2017,10/15,MiamiFtLauderdale,2.62,24,384,0,657,32,0,Fall,681,416,0,True
2017,10/08,MiamiFtLauderdale,1.97,98,435,0,3221,3,0,Fall,3319,438,0,True
2017,10/01,MiamiFtLauderdale,2.09,33,445,0,2496,0,0,Fall,2529,445,0,True
2017,09/24,MiamiFtLauderdale,1.9,29,319,0,2630,0,0,Fall,2659,319,0,True
2017,09/17,MiamiFtLauderdale,1.76,44,15,0,1246,0,0,Fall,1290,15,0,True
2017,09/10,MiamiFtLauderdale,1.74,30,8,0,3257,3,0,Fall,3287,11,0,True
2017,09/03,MiamiFtLauderdale,1.67,36,2,0,2602,6,0,Fall,2638,8,0,True
2017,08/27,MiamiFtLauderdale,1.55,15,2,0,3375,0,0,Summer,3390,2,0,True
2017,08/20,MiamiFtLauderdale,1.48,25,20,0,4523,0,0,Summer,4548,20,0,True
2017,08/13,MiamiFtLauderdale,1.47,16,29,0,4087,3,0,Summer,4103,32,0,True
2017,08/06,MiamiFtLauderdale,1.5,11,44,0,4073,11,0,Summer,4084,55,0,True
2017,07/30,MiamiFtLauderdale,1.38,10,17,0,4607,0,0,Summer,4617,17,0,True
2017,07/23,MiamiFtLauderdale,1.41,22,27,0,4902,3,0,Summer,4924,30,0,True
2017,07/16,MiamiFtLauderdale,1.44,6,14,0,5448,3,0,Summer,5454,17,0,True
2017,07/09,MiamiFtLauderdale,1.76,89,521,0,3790,3,0,Summer,3879,524,0,True
2017,07/02,MiamiFtLauderdale,1.92,267,1709,0,4257,6,0,Summer,4524,1715,0,True
2017,06/25,MiamiFtLauderdale,2.02,325,1885,0,3061,3,0,Summer,3386,1888,0,True
2017,06/18,MiamiFtLauderdale,1.88,304,1510,0,4664,0,0,Summer,4968,1510,0,True
2017,06/11,MiamiFtLauderdale,1.89,837,250,0,5015,0,0,Summer,5852,250,0,True
2017,06/04,MiamiFtLauderdale,1.97,1070,139,0,4215,1,0,Summer,5285,140,0,True
2017,05/28,MiamiFtLauderdale,1.88,1096,86,0,4815,1,0,Spring,5911,87,0,True
2017,05/21,MiamiFtLauderdale,1.58,515,81,0,4806,773,0,Spring,5321,854,0,True
2017,05/14,MiamiFtLauderdale,1.42,279,84,0,3846,1671,0,Spring,4125,1755,0,True
2017,05/07,MiamiFtLauderdale,2.08,838,73,0,1937,693,0,Spring,2775,766,0,True
2017,04/30,MiamiFtLauderdale,2.4,1154,62,0,2250,11,0,Spring,3404,73,0,True
