year,Month Week,region,AveragePrice,Total Volume,Total Singles,Total Bags,type
2016,01/24,Indianapolis,1.13,3585,1751,1834,organic
2016,01/17,Indianapolis,1.51,2169,1564,604,organic
2016,01/10,Indianapolis,1.51,2816,1727,1089,organic
2016,01/03,Indianapolis,1.53,2057,1416,640,organic
2016,12/25,Jacksonville,1.27,3439,351,3087,organic
2016,12/18,Jacksonville,1.27,2966,317,2649,organic
2016,12/11,Jacksonville,1.34,4102,386,3715,organic
2016,12/04,Jacksonville,1.35,3690,329,3361,organic
2016,11/27,Jacksonville,1.43,3212,361,2851,organic
2016,11/20,Jacksonville,1.49,4653,494,4158,organic
2016,11/13,Jacksonville,1.47,4890,523,4366,organic
2016,11/06,Jacksonville,1.43,3789,386,3402,organic
2016,10/30,Jacksonville,1.41,4355,587,3767,organic
2016,10/23,Jacksonville,1.4,2998,449,2549,organic
2016,10/16,Jacksonville,1.36,3022,524,2498,organic
2016,10/09,Jacksonville,1.98,2187,1340,847,organic
2016,10/02,Jacksonville,2.24,1990,1555,435,organic
2016,09/25,Jacksonville,1.46,4250,876,3374,organic
2016,09/18,Jacksonville,1.36,5115,771,4343,organic
2016,09/11,Jacksonville,1.87,2614,1300,1314,organic
2016,09/04,Jacksonville,1.87,2670,1250,1420,organic
2016,08/28,Jacksonville,1.73,2400,847,1553,organic
2016,08/21,Jacksonville,2.0,3378,1978,1400,organic
2016,08/14,Jacksonville,2.1,3471,2305,1166,organic
2016,08/07,Jacksonville,2.01,4141,2504,1636,organic
2016,07/31,Jacksonville,1.92,3706,2093,1613,organic
2016,07/24,Jacksonville,2.17,4109,3159,950,organic
2016,07/17,Jacksonville,2.11,3794,2771,1023,organic
2016,07/10,Jacksonville,1.68,3843,1540,2302,organic
2016,07/03,Jacksonville,1.26,6402,1929,4472,organic
2016,06/26,Jacksonville,1.72,3794,2580,1213,organic
2016,06/19,Jacksonville,1.71,3747,2514,1233,organic
2016,06/12,Jacksonville,1.73,3772,2588,1183,organic
2016,06/05,Jacksonville,1.64,3604,2117,1486,organic
2016,05/29,Jacksonville,1.63,4110,2357,1753,organic
2016,05/22,Jacksonville,1.66,3862,2286,1576,organic
2016,05/15,Jacksonville,1.76,3079,2182,896,organic
2016,05/08,Jacksonville,1.7,3174,2010,1163,organic
2016,05/01,Jacksonville,1.65,3584,2714,870,organic
2016,04/24,Jacksonville,1.64,3650,2017,1633,organic
2016,04/17,Jacksonville,1.73,3452,2352,1100,organic
2016,04/10,Jacksonville,1.62,3379,2035,1343,organic
2016,04/03,Jacksonville,1.66,3632,2339,1293,organic
2016,03/27,Jacksonville,1.73,2778,1985,793,organic
2016,03/20,Jacksonville,1.58,3783,2127,1656,organic
2016,03/13,Jacksonville,1.7,3152,2175,976,organic
2016,03/06,Jacksonville,1.83,2650,2113,536,organic
2016,02/28,Jacksonville,1.8,2362,1778,583,organic
2016,02/21,Jacksonville,1.76,2679,1876,803,organic
2016,02/14,Jacksonville,1.73,2550,1760,790,organic
2016,02/07,Jacksonville,1.7,2292,1442,850,organic
2016,01/31,Jacksonville,1.74,2697,1820,876,organic
2016,01/24,Jacksonville,1.66,2934,1707,1226,organic
2016,01/17,Jacksonville,1.8,2613,1953,660,organic
2016,01/10,Jacksonville,1.76,2737,1834,903,organic
2016,01/03,Jacksonville,1.51,5893,5033,860,organic
2016,12/25,LasVegas,1.35,9519,3597,5921,organic
2016,12/18,LasVegas,1.42,7232,3132,4099,organic
2016,12/11,LasVegas,1.76,6257,3640,2617,organic
2016,12/04,LasVegas,2.17,4786,3309,1476,organic
2016,11/27,LasVegas,1.74,6539,2898,3640,organic
2016,11/20,LasVegas,1.83,6717,3256,3460,organic
2016,11/13,LasVegas,1.51,11117,4712,6405,organic
2016,11/06,LasVegas,1.94,6815,4980,1835,organic
2016,10/30,LasVegas,2.76,3238,3031,206,organic
2016,10/23,LasVegas,2.3,2988,2724,264,organic
2016,10/16,LasVegas,2.85,4317,3563,754,organic
2016,10/09,LasVegas,2.09,5771,3535,2235,organic
2016,10/02,LasVegas,3.03,3714,2996,718,organic
2016,09/25,LasVegas,2.91,4103,3219,884,organic
2016,09/18,LasVegas,2.04,6494,4151,2343,organic
2016,09/11,LasVegas,2.2,7662,5576,2086,organic
2016,09/04,LasVegas,2.02,9266,6068,3198,organic
2016,08/28,LasVegas,2.02,8132,5327,2805,organic
2016,08/21,LasVegas,1.99,8861,5596,3264,organic
2016,08/14,LasVegas,2.14,8267,5239,3027,organic
2016,08/07,LasVegas,2.16,9591,6271,3320,organic
2016,07/31,LasVegas,2.27,9953,6623,3329,organic
2016,07/24,LasVegas,2.3,10298,7316,2981,organic
2016,07/17,LasVegas,2.25,10784,7562,3222,organic
2016,07/10,LasVegas,1.9,13234,9092,4141,organic
2016,07/03,LasVegas,1.59,15607,11064,4543,organic
2016,06/26,LasVegas,1.56,13868,10611,3257,organic
2016,06/19,LasVegas,1.52,13092,11773,1318,organic
2016,06/12,LasVegas,1.42,14204,13092,1112,organic
2016,06/05,LasVegas,1.41,14224,11925,2299,organic
2016,05/29,LasVegas,1.35,22983,20307,2675,organic
2016,05/22,LasVegas,1.38,17710,12949,4760,organic
2016,05/15,LasVegas,1.2,28101,21632,6468,organic
2016,05/08,LasVegas,1.31,13681,10136,3544,organic
2016,05/01,LasVegas,1.51,13228,11052,2176,organic
2016,04/24,LasVegas,1.36,19698,16346,3351,organic
2016,04/17,LasVegas,1.34,20001,16386,3614,organic
2016,04/10,LasVegas,1.22,13473,7959,5513,organic
2016,04/03,LasVegas,1.25,12425,7766,4659,organic
2016,03/27,LasVegas,1.41,10187,7948,2239,organic
2016,03/20,LasVegas,1.35,9463,7214,2249,organic
2016,03/13,LasVegas,1.33,9530,6286,3243,organic
2016,03/06,LasVegas,1.3,11858,6470,5387,organic
2016,02/28,LasVegas,1.29,10997,5595,5401,organic
2016,02/21,LasVegas,1.44,8237,4775,3462,organic
2016,02/14,LasVegas,1.28,9595,4796,4799,organic
2016,02/07,LasVegas,1.41,7720,4348,3371,organic
2016,01/31,LasVegas,1.68,6797,4852,1944,organic
2016,01/24,LasVegas,1.47,9297,6502,2794,organic
2016,01/17,LasVegas,1.47,8854,6223,2630,organic
2016,01/10,LasVegas,1.41,8480,5488,2991,organic
2016,01/03,LasVegas,1.69,7552,5094,2458,organic
2016,12/25,LosAngeles,1.17,81458,37023,44434,organic
2016,12/18,LosAngeles,1.29,75362,39174,36187,organic
2016,12/11,LosAngeles,1.31,77692,37881,39810,organic
2016,12/04,LosAngeles,1.52,68500,35009,33491,organic
2016,11/27,LosAngeles,1.64,63734,30132,33602,organic
2016,11/20,LosAngeles,1.67,60249,25184,35065,organic
2016,11/13,LosAngeles,1.7,66733,29755,36978,organic
2016,11/06,LosAngeles,1.94,64388,32306,32082,organic
2016,10/30,LosAngeles,2.1,48849,29247,19601,organic
2016,10/23,LosAngeles,2.44,35647,27987,7659,organic
2016,10/16,LosAngeles,1.85,56666,35777,20889,organic
2016,10/09,LosAngeles,1.58,72073,33440,38632,organic
2016,10/02,LosAngeles,1.52,76112,33223,42889,organic
2016,09/25,LosAngeles,1.62,62154,32305,29848,organic
2016,09/18,LosAngeles,1.47,74445,38056,36389,organic
2016,09/11,LosAngeles,1.2,109755,51947,57808,organic
2016,09/04,LosAngeles,1.29,106844,42348,64496,organic
2016,08/28,LosAngeles,1.26,104270,39979,64291,organic
2016,08/21,LosAngeles,1.19,114354,42638,71715,organic
2016,08/14,LosAngeles,1.2,131165,46574,84590,organic
2016,08/07,LosAngeles,1.14,130613,39278,91334,organic
2016,07/31,LosAngeles,1.21,115313,42934,72379,organic
2016,07/24,LosAngeles,1.21,111080,42168,68912,organic
2016,07/17,LosAngeles,1.23,114343,44538,69804,organic
2016,07/10,LosAngeles,1.15,125690,48321,77368,organic
2016,07/03,LosAngeles,1.23,116296,54931,61364,organic
2016,06/26,LosAngeles,1.18,112304,57802,54501,organic
2016,06/19,LosAngeles,1.23,110087,51850,58236,organic
2016,06/12,LosAngeles,1.15,106514,51233,55280,organic
2016,06/05,LosAngeles,1.18,99717,44385,55332,organic
2016,05/29,LosAngeles,1.11,111714,45260,66454,organic
2016,05/22,LosAngeles,0.98,115978,46520,69458,organic
2016,05/15,LosAngeles,1.14,108031,46078,61952,organic
2016,05/08,LosAngeles,1.13,119123,46413,72709,organic
2016,05/01,LosAngeles,1.11,102002,39459,62543,organic
2016,04/24,LosAngeles,1.04,117010,43671,73339,organic
2016,04/17,LosAngeles,1.01,106228,34928,71300,organic
2016,04/10,LosAngeles,1.05,108798,42277,66520,organic
2016,04/03,LosAngeles,1.08,117966,57092,60873,organic
2016,03/27,LosAngeles,1.07,104358,39064,65294,organic
2016,03/20,LosAngeles,1.1,96605,39580,57024,organic
2016,03/13,LosAngeles,1.09,117245,49171,68073,organic
2016,03/06,LosAngeles,0.96,115143,37924,77219,organic
2016,02/28,LosAngeles,0.96,128489,43303,85186,organic
2016,02/21,LosAngeles,1.07,91664,37416,54247,organic
2016,02/14,LosAngeles,1.09,89422,36407,53014,organic
2016,02/07,LosAngeles,1.07,80943,30319,50624,organic
2016,01/31,LosAngeles,1.02,81433,31549,49884,organic
2016,01/24,LosAngeles,1.06,79706,35402,44303,organic
2016,01/17,LosAngeles,1.18,65863,29590,36273,organic
2016,01/10,LosAngeles,1.08,80027,28656,51370,organic
2016,01/03,LosAngeles,1.15,60896,30090,30806,organic
2016,12/25,Louisville,1.53,1619,926,692,organic
2016,12/18,Louisville,1.23,2237,931,1306,organic
2016,12/11,Louisville,1.16,1887,710,1177,organic
2016,12/04,Louisville,1.28,2391,1001,1389,organic
2016,11/27,Louisville,1.26,3129,988,2140,organic
2016,11/20,Louisville,0.93,4880,1285,3594,organic
2016,11/13,Louisville,0.94,4559,1210,3349,organic
2016,11/06,Louisville,1.17,4143,1735,2407,organic
2016,10/30,Louisville,1.82,2038,1697,340,organic
2016,10/23,Louisville,1.03,3422,1413,2009,organic
2016,10/16,Louisville,1.24,2470,1269,1200,organic
2016,10/09,Louisville,1.08,4017,1676,2341,organic
2016,10/02,Louisville,1.87,1610,1357,253,organic
2016,09/25,Louisville,1.81,1727,1385,342,organic
2016,09/18,Louisville,1.31,2194,1259,934,organic
2016,09/11,Louisville,1.07,3778,1381,2397,organic
2016,09/04,Louisville,1.04,4804,1793,3011,organic
2016,08/28,Louisville,1.23,3998,2035,1962,organic
2016,08/21,Louisville,1.53,3132,2385,747,organic
2016,08/14,Louisville,1.59,3017,2276,741,organic
2016,08/07,Louisville,1.32,3614,1450,2163,organic
2016,07/31,Louisville,1.3,3887,1680,2207,organic
2016,07/24,Louisville,1.8,2109,1511,598,organic
2016,07/17,Louisville,1.26,2918,1373,1545,organic
2016,07/10,Louisville,1.25,3026,1706,1320,organic
2016,07/03,Louisville,1.05,3479,1644,1835,organic
2016,06/26,Louisville,1.24,3244,1754,1489,organic
2016,06/19,Louisville,0.85,5739,2056,3682,organic
2016,06/12,Louisville,1.31,3592,2215,1377,organic
2016,06/05,Louisville,1.19,3028,1339,1688,organic
2016,05/29,Louisville,1.5,1972,1239,733,organic
2016,05/22,Louisville,1.28,2178,1117,1060,organic
2016,05/15,Louisville,1.48,2477,1268,1209,organic
2016,05/08,Louisville,1.47,1825,1162,663,organic
2016,05/01,Louisville,1.35,2389,1195,1194,organic
2016,04/24,Louisville,1.22,2986,1625,1360,organic
2016,04/17,Louisville,1.4,2863,2212,651,organic
2016,04/10,Louisville,1.41,1886,1402,483,organic
2016,04/03,Louisville,1.43,1682,1211,470,organic
2016,03/27,Louisville,1.32,2136,1428,708,organic
2016,03/20,Louisville,1.51,1883,1585,298,organic
2016,03/13,Louisville,1.08,3691,1890,1801,organic
2016,03/06,Louisville,0.96,3033,1578,1455,organic
2016,02/28,Louisville,1.69,1081,1025,56,organic
2016,02/21,Louisville,1.64,897,674,223,organic
2016,02/14,Louisville,1.72,1023,863,160,organic
2016,02/07,Louisville,1.59,1259,898,361,organic
2016,01/31,Louisville,1.55,1293,787,506,organic
2016,01/24,Louisville,1.49,1929,1254,675,organic
2016,01/17,Louisville,1.85,1241,1105,135,organic
2016,01/10,Louisville,1.68,1460,1083,376,organic
2016,01/03,Louisville,1.74,1057,878,179,organic
2016,12/25,MiamiFtLauderdale,1.17,3329,42,3286,organic
2016,12/18,MiamiFtLauderdale,1.17,4166,19,4146,organic
2016,12/11,MiamiFtLauderdale,1.37,3471,41,3430,organic
2016,12/04,MiamiFtLauderdale,1.52,4028,18,4010,organic
2016,11/27,MiamiFtLauderdale,1.6,2084,18,2066,organic
2016,11/20,MiamiFtLauderdale,1.6,2157,24,2133,organic
2016,11/13,MiamiFtLauderdale,1.55,3847,20,3826,organic
2016,11/06,MiamiFtLauderdale,1.64,3297,40,3256,organic
2016,10/30,MiamiFtLauderdale,1.58,385,55,330,organic
2016,10/23,MiamiFtLauderdale,1.58,542,89,453,organic
2016,10/16,MiamiFtLauderdale,1.52,991,50,941,organic
2016,10/09,MiamiFtLauderdale,1.45,1613,43,1570,organic
2016,10/02,MiamiFtLauderdale,1.49,472,29,443,organic
2016,09/25,MiamiFtLauderdale,1.43,1041,36,1004,organic
2016,09/18,MiamiFtLauderdale,1.36,3632,55,3576,organic
2016,09/11,MiamiFtLauderdale,1.36,3994,78,3916,organic
2016,09/04,MiamiFtLauderdale,1.36,6149,109,6040,organic
2016,08/28,MiamiFtLauderdale,1.36,3603,76,3526,organic
2016,08/21,MiamiFtLauderdale,1.34,5381,61,5320,organic
2016,08/14,MiamiFtLauderdale,1.34,6720,47,6673,organic
2016,08/07,MiamiFtLauderdale,1.33,3513,17,3496,organic
2016,07/31,MiamiFtLauderdale,1.22,4361,24,4336,organic
2016,07/24,MiamiFtLauderdale,1.19,6019,13,6006,organic
2016,07/17,MiamiFtLauderdale,1.33,4714,534,4180,organic
2016,07/10,MiamiFtLauderdale,1.49,4918,1252,3666,organic
2016,07/03,MiamiFtLauderdale,1.24,6525,1164,5361,organic
2016,06/26,MiamiFtLauderdale,1.39,4836,1589,3246,organic
2016,06/19,MiamiFtLauderdale,1.29,5180,1025,4154,organic
2016,06/12,MiamiFtLauderdale,1.3,4524,974,3549,organic
2016,06/05,MiamiFtLauderdale,1.29,4859,959,3900,organic
2016,05/29,MiamiFtLauderdale,1.27,5931,868,5063,organic
2016,05/22,MiamiFtLauderdale,1.4,5366,876,4490,organic
2016,05/15,MiamiFtLauderdale,1.42,6346,791,5554,organic
2016,05/08,MiamiFtLauderdale,1.48,4317,947,3370,organic
2016,05/01,MiamiFtLauderdale,1.43,4107,674,3433,organic
2016,04/24,MiamiFtLauderdale,1.39,6498,1446,5052,organic
2016,04/17,MiamiFtLauderdale,1.57,2548,1084,1464,organic
2016,04/10,MiamiFtLauderdale,1.33,4177,1235,2942,organic
2016,04/03,MiamiFtLauderdale,1.32,4136,1209,2927,organic
2016,03/27,MiamiFtLauderdale,1.33,3982,1204,2777,organic
2016,03/20,MiamiFtLauderdale,1.33,3445,1055,2390,organic
2016,03/13,MiamiFtLauderdale,1.3,3678,944,2733,organic
2016,03/06,MiamiFtLauderdale,1.49,2403,988,1415,organic
2016,02/28,MiamiFtLauderdale,1.51,2199,857,1341,organic
2016,02/21,MiamiFtLauderdale,1.4,2774,729,2045,organic
2016,02/14,MiamiFtLauderdale,1.45,3336,1079,2256,organic
2016,02/07,MiamiFtLauderdale,1.44,3152,962,2190,organic
2016,01/31,MiamiFtLauderdale,1.54,1844,804,1040,organic
2016,01/24,MiamiFtLauderdale,1.42,3020,852,2167,organic
2016,01/17,MiamiFtLauderdale,1.49,2528,909,1618,organic
2016,01/10,MiamiFtLauderdale,1.52,4664,2100,2564,organic
2016,01/03,MiamiFtLauderdale,1.24,15211,7278,7932,organic
2016,12/25,Nashville,1.5,3223,2741,482,organic
2016,12/18,Nashville,1.05,4534,2286,2247,organic
2016,12/11,Nashville,1.02,5039,2284,2755,organic
2016,12/04,Nashville,0.83,8502,2790,5712,organic
2016,11/27,Nashville,1.44,5824,3153,2671,organic
2016,11/20,Nashville,0.8,14848,3739,11109,organic
2016,11/13,Nashville,0.98,11863,3986,7876,organic
2016,11/06,Nashville,0.88,14545,5442,9102,organic
2016,10/30,Nashville,1.68,6293,5733,559,organic
2016,10/23,Nashville,0.82,13219,4261,8958,organic
2016,10/16,Nashville,1.05,8007,3983,4023,organic
2016,10/09,Nashville,0.68,16638,4286,12352,organic
2016,10/02,Nashville,1.74,4636,4373,263,organic
2016,09/25,Nashville,1.72,4411,4033,378,organic
2016,09/18,Nashville,1.5,6309,3956,2353,organic
2016,09/11,Nashville,0.93,14786,3832,10954,organic
2016,09/04,Nashville,0.93,16110,4977,11132,organic
2016,08/28,Nashville,1.3,9481,4614,4867,organic
2016,08/21,Nashville,1.48,9322,5270,4052,organic
2016,08/14,Nashville,1.48,9978,5422,4556,organic
2016,08/07,Nashville,1.19,13685,6011,7673,organic
2016,07/31,Nashville,1.11,12337,5514,6823,organic
2016,07/24,Nashville,1.77,7162,5913,1248,organic
2016,07/17,Nashville,1.2,11534,5515,6018,organic
2016,07/10,Nashville,1.35,10013,6374,3638,organic
2016,07/03,Nashville,0.89,15605,5854,9750,organic
2016,06/26,Nashville,1.18,9785,5448,4337,organic
2016,06/19,Nashville,0.86,14368,5593,8774,organic
2016,06/12,Nashville,1.31,11428,6562,4865,organic
2016,06/05,Nashville,1.08,13135,5378,7756,organic
2016,05/29,Nashville,1.16,11609,5900,5709,organic
2016,05/22,Nashville,1.16,11734,5528,6206,organic
2016,05/15,Nashville,1.26,14199,5995,8204,organic
2016,05/08,Nashville,0.94,16049,5727,10322,organic
2016,05/01,Nashville,1.45,8547,5024,3523,organic
2016,04/24,Nashville,1.18,11773,5670,6102,organic
2016,04/17,Nashville,0.86,28242,15809,12432,organic
2016,04/10,Nashville,0.85,30449,17787,12661,organic
2016,04/03,Nashville,1.59,6681,5275,1406,organic
2016,03/27,Nashville,1.46,7913,4878,3035,organic
2016,03/20,Nashville,1.53,6926,4490,2436,organic
2016,03/13,Nashville,1.32,12819,8136,4683,organic
2016,03/06,Nashville,1.32,11949,8355,3594,organic
2016,02/28,Nashville,1.53,5288,3744,1543,organic
2016,02/21,Nashville,1.49,4856,3186,1670,organic
2016,02/14,Nashville,1.42,5590,3384,2205,organic
2016,02/07,Nashville,1.4,5805,3388,2417,organic
2016,01/31,Nashville,1.39,5767,3629,2137,organic
2016,01/24,Nashville,1.37,6554,3961,2592,organic
2016,01/17,Nashville,1.51,5750,4033,1717,organic
2016,01/10,Nashville,1.53,4746,3242,1504,organic
2016,01/03,Nashville,1.42,5741,3418,2322,organic
2016,12/25,NewOrleansMobile,1.41,3918,105,3813,organic
2016,12/18,NewOrleansMobile,1.43,2560,77,2483,organic
2016,12/11,NewOrleansMobile,1.51,2516,110,2405,organic
2016,12/04,NewOrleansMobile,1.55,2945,108,2837,organic
2016,11/27,NewOrleansMobile,1.48,2425,104,2320,organic
2016,11/20,NewOrleansMobile,1.55,3713,73,3639,organic
2016,11/13,NewOrleansMobile,1.51,5038,99,4938,organic
2016,11/06,NewOrleansMobile,1.66,3968,130,3838,organic
2016,10/30,NewOrleansMobile,1.59,3649,166,3482,organic
2016,10/23,NewOrleansMobile,1.51,2300,32,2268,organic
2016,10/16,NewOrleansMobile,1.68,2886,320,2565,organic
2016,10/09,NewOrleansMobile,1.91,994,314,679,organic
2016,10/02,NewOrleansMobile,1.72,1263,144,1118,organic
2016,09/25,NewOrleansMobile,1.5,3382,147,3234,organic
2016,09/18,NewOrleansMobile,1.4,3088,191,2897,organic
2016,09/11,NewOrleansMobile,1.42,3703,195,3508,organic
2016,09/04,NewOrleansMobile,1.52,4206,280,3926,organic
2016,08/28,NewOrleansMobile,1.49,3743,184,3558,organic
2016,08/21,NewOrleansMobile,1.56,3603,400,3203,organic
2016,08/14,NewOrleansMobile,1.55,5197,610,4586,organic
2016,08/07,NewOrleansMobile,1.55,4968,682,4286,organic
2016,07/31,NewOrleansMobile,1.41,5187,559,4628,organic
2016,07/24,NewOrleansMobile,1.41,4106,588,3518,organic
2016,07/17,NewOrleansMobile,1.34,5190,686,4504,organic
2016,07/10,NewOrleansMobile,1.3,4258,554,3704,organic
2016,07/03,NewOrleansMobile,1.18,3290,432,2857,organic
2016,06/26,NewOrleansMobile,1.3,4842,700,4141,organic
2016,06/19,NewOrleansMobile,1.25,4623,513,4109,organic
2016,06/12,NewOrleansMobile,1.73,1325,882,443,organic
2016,06/05,NewOrleansMobile,1.68,1388,737,651,organic
2016,05/29,NewOrleansMobile,1.8,1035,693,342,organic
2016,05/22,NewOrleansMobile,1.58,1581,570,1010,organic
2016,05/15,NewOrleansMobile,1.44,3075,442,2633,organic
2016,05/08,NewOrleansMobile,1.47,4828,964,3863,organic
2016,05/01,NewOrleansMobile,1.44,5262,853,4408,organic
2016,04/24,NewOrleansMobile,1.44,4462,682,3779,organic
2016,04/17,NewOrleansMobile,1.45,3885,664,3221,organic
2016,04/10,NewOrleansMobile,1.27,4008,643,3365,organic
2016,04/03,NewOrleansMobile,1.31,3140,639,2500,organic
2016,03/27,NewOrleansMobile,1.26,3468,525,2943,organic
2016,03/20,NewOrleansMobile,1.26,3553,651,2901,organic
2016,03/13,NewOrleansMobile,1.27,4261,641,3619,organic
2016,03/06,NewOrleansMobile,1.37,2612,499,2112,organic
2016,02/28,NewOrleansMobile,1.44,2807,583,2224,organic
2016,02/21,NewOrleansMobile,1.54,2500,636,1864,organic
2016,02/14,NewOrleansMobile,1.46,3416,549,2866,organic
2016,02/07,NewOrleansMobile,1.41,2672,305,2367,organic
2016,01/31,NewOrleansMobile,1.43,3211,641,2569,organic
2016,01/24,NewOrleansMobile,1.34,3903,502,3400,organic
2016,01/17,NewOrleansMobile,1.48,3180,688,2491,organic
2016,01/10,NewOrleansMobile,1.52,2774,413,2360,organic
2016,01/03,NewOrleansMobile,1.52,2906,758,2147,organic
2016,12/25,NewYork,2.17,37438,22266,15172,organic
2016,12/18,NewYork,1.99,51329,34688,16641,organic
2016,12/11,NewYork,2.22,32658,19132,13526,organic
2016,12/04,NewYork,2.04,45383,33555,11828,organic
2016,11/27,NewYork,2.38,29117,18661,10456,organic
2016,11/20,NewYork,2.04,48364,37806,10557,organic
2016,11/13,NewYork,2.65,28406,23402,5003,organic
2016,11/06,NewYork,2.46,25247,22980,2266,organic
2016,10/30,NewYork,2.25,25450,24147,1303,organic
2016,10/23,NewYork,2.1,8442,6781,1661,organic
2016,10/16,NewYork,2.33,17837,15433,2404,organic
2016,10/09,NewYork,2.3,26463,16871,9592,organic
2016,10/02,NewYork,2.41,35543,16553,18989,organic
2016,09/25,NewYork,2.34,31716,14683,17032,organic
2016,09/18,NewYork,2.36,45701,19032,26668,organic
2016,09/11,NewYork,2.06,70119,41045,29073,organic
2016,09/04,NewYork,2.15,45204,24280,20924,organic
2016,08/28,NewYork,2.32,19375,17134,2241,organic
2016,08/21,NewYork,2.16,30583,23279,7304,organic
2016,08/14,NewYork,2.27,25308,21893,3414,organic
2016,08/07,NewYork,2.37,27155,22831,4323,organic
2016,07/31,NewYork,2.41,24047,19705,4342,organic
2016,07/24,NewYork,2.32,29300,21176,8124,organic
2016,07/17,NewYork,2.4,55607,23452,32154,organic
2016,07/10,NewYork,2.33,50300,26611,23689,organic
2016,07/03,NewYork,2.28,46314,26441,19872,organic
2016,06/26,NewYork,2.23,38645,18532,20113,organic
2016,06/19,NewYork,2.26,37403,18054,19348,organic
2016,06/12,NewYork,1.94,28758,18445,10313,organic
2016,06/05,NewYork,2.15,31807,13860,17947,organic
2016,05/29,NewYork,2.15,34505,20803,13702,organic
